"Symbol","Name","LastSale","MarketCap","ADR TSO","Country","IPOyear","Sector","Industry","Summary Quote",
"ACHC","Acadia Healthcare Company, Inc.","46.04","4046044048.44","n/a","United States","n/a","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/achc",
"ASTE","Astec Industries, Inc.","53.5","1234204768","n/a","United States","1986","Capital Goods","Construction/Ag Equipment/Trucks","http://www.nasdaq.com/symbol/aste",
"CSTR","CapStar Financial Holdings, Inc.","18.01","202461558.19","n/a","United States","2016","Finance","Major Banks","http://www.nasdaq.com/symbol/cstr",
"CUBN","Commerce Union Bancshares, Inc.","22.75","179073940.5","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cubn",
"CYHHZ","Community Health Systems, Inc.","0.0107","0","n/a","United States","n/a","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/cyhhz",
"CVTI","Covenant Transportation Group, Inc.","26.14","478039563.1","n/a","United States","1994","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/cvti",
"CBRL","Cracker Barrel Old Country Store, Inc.","147.22","3539547597.06","n/a","United States","1981","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/cbrl",
"CPIX","Cumberland Pharmaceuticals Inc.","7.21","114614327.38","n/a","United States","2009","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/cpix",
"DFBG","Differential Brands Group Inc.","1.5","19975921.5","n/a","United States","n/a","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/dfbg",
"DVCR","Diversicare Healthcare Services Inc.","10.95","70724254.2","n/a","United States","n/a","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/dvcr",
"FWRD","Forward Air Corporation","54.76","1659113442.08","n/a","United States","n/a","Transportation","Oil Refining/Marketing","http://www.nasdaq.com/symbol/fwrd",
"FRED","Fred&#39;s, Inc.","6.82","259689743.5","n/a","United States","1992","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/fred",
"GTXI","GTx, Inc.","8.76","140673239.64","n/a","United States","2004","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/gtxi",
"HSTM","HealthStream, Inc.","23.59","752208951.48","n/a","United States","2000","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/hstm",
"KIRK","Kirkland&#39;s, Inc.","10.61","169878503.09","n/a","United States","2002","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/kirk",
"LPNT","LifePoint Health, Inc.","57.2","2294640519.6","n/a","United States","n/a","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/lpnt",
"MBUU","Malibu Boats, Inc.","29.77","603945418.96","n/a","United States","2014","Capital Goods","Marine Transportation","http://www.nasdaq.com/symbol/mbuu",
"MCFT","MCBC Holdings, Inc.","19.66","366412168.7","n/a","United States","2015","Capital Goods","Marine Transportation","http://www.nasdaq.com/symbol/mcft",
"NNBR","NN, Inc.","28.25","778007627.25","n/a","United States","1994","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/nnbr",
"PNFP","Pinnacle Financial Partners, Inc.","64.3","4993442257.3","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/pnfp",
"SNI","Scripps Networks Interactive, Inc","86.03","11167789764.11","n/a","United States","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/sni",
"SMBK","SmartFinancial, Inc.","23.79","195595694.19","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/smbk",
"SGRY","Surgery Partners, Inc.","9.6","471562473.6","n/a","United States","2015","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/sgry",
"DXYN","The Dixie Group, Inc.","4.05","65310057","n/a","United States","n/a","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/dxyn",
"TVTY","Tivity Health, Inc.","38.8","1528233564.4","n/a","United States","n/a","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/tvty",
"TSCO","Tractor Supply Company","61.09","7739855768.77","n/a","United States","1994","Consumer Services","RETAIL: Building Materials","http://www.nasdaq.com/symbol/tsco",
